Month,ObsTime,Date,StnPres,StnPresMax,StnPresMin,Temperature,T Max,T Min,RH,RHMin,WS,WD,WSGust,WDGust,Precp
2024/07,5,2024/07/05,994.4,996.5,992.8,29.8,32.1,27.8,70,63,2.1,297,8.1,337,0
2024/07,6,2024/07/06,995.2,996.2,994.6,29.6,34,27.6,74,58,1.6,298,7.7,261,0
2024/07,7,2024/07/07,994.6,995.7,993.4,30.2,34,27.7,70,51,1.6,197,7.8,296,0
2024/07,8,2024/07/08,994.3,995.7,992.8,30.4,34.4,27.3,67,51,1.5,180,6.9,254,0
2024/07,9,2024/07/09,994.7,996.2,993.7,30.7,34.9,27.7,65,48,1.5,200,6.2,184,0
2024/07,10,2024/07/10,993.9,995.9,992.4,30.9,34.8,27.7,64,48,2,207,7.4,192,0
2024/07,11,2024/07/11,993.8,994.9,992.5,30.5,34.6,27.4,68,52,2,194,8.8,218,0
2024/07,12,2024/07/12,994.3,995.7,993.2,30.6,35,27.7,64,43,2,186,8.6,186,0
2024/07,13,2024/07/13,993.8,995.4,992.1,30.8,34.9,27.3,63,46,1.8,155,8.7,192,0
2024/07,14,2024/07/14,992.9,994.6,991.3,30.6,33.9,28.1,66,47,2.1,184,9.3,207,0
2024/07,15,2024/07/15,993.8,995,992.4,30.5,34.3,26.3,67,49,1.8,176,9.8,132,25
2024/07,16,2024/07/16,994.8,996.2,993.1,29.7,34.1,27.3,71,51,1.5,191,8,83,0
2024/07,17,2024/07/17,994.3,995.7,992.8,29.7,34.1,26.3,69,50,1.2,262,6.6,277,0
2024/07,18,2024/07/18,994.2,995.6,992.5,29.8,32.7,27.5,73,57,1.1,191,6.5,171,2
2024/07,19,2024/07/19,994,995.3,991.9,30.4,33.8,27.7,71,52,1.7,304,7.2,288,0
2024/07,20,2024/07/20,991.1,994,988.4,30.8,34.4,28,72,58,1.5,201,5.2,306,0
2024/07,21,2024/07/21,989.3,991.2,986.8,29.9,35.1,24.6,76,59,1.2,299,11.4,220,50
2024/07,22,2024/07/22,988.8,990.2,987.1,28.4,31.5,26.7,79,60,1.5,323,6,345,2
2024/07,23,2024/07/23,989.2,991.3,987.4,29.4,33.8,26.9,75,51,1.7,316,8.7,341,11
2024/07,24,2024/07/24,992.7,995.2,989.9,29.1,33.5,25.3,75,50,2.1,296,9.4,323,8
2024/07,25,2024/07/25,995.2,996.2,994,28.2,31.3,25.5,77,63,1.9,303,8.4,360,3
2024/07,26,2024/07/26,993.4,995.3,991.8,27.6,32.2,25.3,83,57,1.1,192,6.4,207,32
2024/07,27,2024/07/27,992.3,993.4,990.8,28.6,33.3,25.9,75,55,1.3,249,7.2,333,1
2024/07,28,2024/07/28,992,993.2,990.6,29.4,34,25.9,75,50,1.1,38,5.6,188,0
2024/07,29,2024/07/29,989.4,992.4,986.4,30.4,34.1,27.5,73,54,1.3,198,7.2,281,0
2024/07,30,2024/07/30,984.4,988.1,981.8,29.9,32.5,28.2,72,62,1.7,309,7,346,0
2024/07,31,2024/07/31,979.6,983.6,977,27.9,31.1,25.6,82,67,2.6,19,14.1,13,12
2024/08,1,2024/08/01,975.4,978,972.7,27.7,30.5,25,80,66,4.2,330,24.6,331,12
2024/08,2,2024/08/02,976.1,982.7,969.8,25.1,26.4,24.1,98,85,6.1,292,24.8,345,352
2024/08,3,2024/08/03,984.8,986.9,982.4,27.8,31.5,24.3,83,65,1.7,149,10.1,162,18
2024/08,4,2024/08/04,988,990,986.1,28.8,32.6,25.5,76,57,1.2,48,7.9,197,0
2024/08,5,2024/08/05,989.6,991.2,988.4,28.7,32.9,26.2,79,55,1.1,306,4.9,336,0
2024/08,6,2024/08/06,988.8,990.2,986.9,28.6,31.8,25.6,77,64,1,297,4.7,215,0
2024/08,7,2024/08/07,987,989,985,29.1,34,24.8,74,55,1.3,111,5.8,202,4
2024/08,8,2024/08/08,986.5,988.1,984.7,30.4,34.8,27.3,72,55,2,172,8.6,196,0
2024/08,9,2024/08/09,988.4,990.2,986.8,29.7,33.9,26.2,71,50,1.6,194,9.7,195,21
2024/08,10,2024/08/10,991.3,993.4,989.4,29.5,32.6,26.2,70,56,1.8,168,9,157,0
2024/08,11,2024/08/11,993.4,995.2,991.5,29.1,33.6,25.4,72,50,1.9,196,9.7,194,9
2024/08,12,2024/08/12,992.8,994.1,991.1,30.4,34.3,27.3,66,50,1.7,170,8.3,124,0
2024/08,13,2024/08/13,992.4,993.8,990.9,30.1,34.6,27.2,69,48,1.5,200,6.9,298,0
2024/08,14,2024/08/14,992,993.4,991.2,29.2,32.4,27.1,77,63,1.9,326,8.6,337,0
2024/08,15,2024/08/15,989.5,991.1,988.1,29.9,33.2,29.2,76,57,1.4,316,7,6,0
2024/08,16,2024/08/16,991.5,996.8,987.4,29.2,33.4,24.7,78,57,1.7,197,7,197,18
2024/08,17,2024/08/17,995.8,998.1,993.7,28,34.1,25,79,52,1.2,67,6.5,209,7
2024/08,18,2024/08/18,996.3,997.9,994.7,27.2,29.3,25.4,85,71,1,335,4.8,189,1
2024/08,19,2024/08/19,994.6,997.5,992.5,28.1,32,24,81,66,1.7,328,7.3,312,9
2024/08,20,2024/08/20,993.2,994.9,990.9,28.1,32.8,24.8,77,53,1.2,329,7.2,318,9
2024/08,21,2024/08/21,992.7,994,991.2,28.9,32.1,25.5,75,57,1.3,305,6.7,297,0
2024/08,22,2024/08/22,990.4,993.1,987.7,29.3,33.4,26.8,75,51,1.9,323,10.1,3,1
2024/08,23,2024/08/23,986.9,990,983.4,29.9,34.3,26.7,69,53,2.7,355,11.4,3,0
2024/08,24,2024/08/24,982.2,986.8,979.5,29.2,32.5,27.3,71,57,1.3,228,7.9,237,0
2024/08,25,2024/08/25,990.6,992.8,986.5,27.8,30.7,25.9,82,65,1.3,45,6.9,351,19
2024/08,26,2024/08/26,988.7,991.1,986.9,28.9,33.5,26,75,49,1.9,327,8.7,14,0
2024/08,27,2024/08/27,986.1,987.7,984.3,29.7,34.3,26.4,70,53,1.4,318,6.5,355,0
2024/08,28,2024/08/28,988,994,981.8,28.4,29.7,27.4,80,63,1.8,300,8.8,12,2
2024/08,29,2024/08/29,994.6,996.2,993.2,29.2,32.3,26.9,73,60,1.5,206,7.3,199,3
2024/08,30,2024/08/30,995.5,996.9,993.7,29.3,33.5,26.8,74,53,1.3,188,6.8,324,0
2024/08,31,2024/08/31,995.7,996.9,994.3,28.2,31.8,26.2,78,55,1.4,307,7.4,336,12
2024/09,1,2024/09/01,995.7,996.5,994.6,27.8,31.9,25.2,77,59,1.2,302,6.6,313,1
2024/09,2,2024/09/02,995.4,996.8,993.4,27.5,32.3,24,76,54,1.3,303,7.2,146,10
2024/09,3,2024/09/03,996,997.9,994.3,28.2,32,24.8,73,57,1.1,301,7.3,321,0
2024/09,4,2024/09/04,997.5,999.4,996.2,28.7,32.3,25.3,71,54,1.8,313,7,342,0
2024/09,5,2024/09/05,998.8,999.7,997.9,29.3,33,26.4,73,55,1.4,327,6.1,345,0
2024/09,6,2024/09/06,999.6,1001,998.4,30.3,35.2,27.5,71,54,1.3,1,6.2,289,0
2024/09,7,2024/09/07,999.6,1000.9,997.9,29.4,33.2,27,74,57,1.3,303,6,307,0
2024/09,8,2024/09/08,998.4,1000.1,996.5,29,31.9,26.5,76,61,1.4,300,6.6,347,0
2024/09,9,2024/09/09,997.2,999,995.2,29.5,34.1,26.7,73,52,1.3,302,6.3,259,0
2024/09,10,2024/09/10,996.7,998.5,995,29.5,32.8,27.1,74,57,1.5,304,6.9,330,0
2024/09,11,2024/09/11,996.4,998.4,995,29.5,32.7,27.5,73,55,1.3,185,6.3,300,0
2024/09,12,2024/09/12,995.6,997.1,993.4,29.3,33.7,26.7,73,51,1.2,303,6.4,293,0
2024/09,13,2024/09/13,994.7,996.2,992.2,29.3,32.9,26.2,71,54,1.5,296,6.4,305,0
2024/09,14,2024/09/14,993.3,995.2,991.1,27.6,30.7,24.7,76,62,2.7,344,13.3,28,2
2024/09,15,2024/09/15,993,994.7,991.2,26.4,29.6,24.4,73,61,3.4,1,13.8,52,0
2024/09,16,2024/09/16,994.4,996.2,992.8,25.6,29.7,23.3,67,52,2.9,325,11.2,2,0
2024/09,17,2024/09/17,996.3,997.9,995,25.9,30.5,22.2,57,35,2.1,335,8.2,328,0
2024/09,18,2024/09/18,996,997.2,994.7,26.3,31.9,22.7,63,34,1.4,349,5.9,329,0
2024/09,19,2024/09/19,997.1,998.5,995.4,26.6,29.8,24.8,63,36,1.3,311,5.4,348,0
2024/09,20,2024/09/20,998.2,999.7,997.1,26.8,30.9,24.6,68,39,1.6,330,5.6,308,0
2024/09,21,2024/09/21,997.2,998.4,995.9,27.8,34.4,23.9,72,37,1.5,318,7.5,310,0
2024/09,22,2024/09/22,995.7,997.8,993.5,28.8,33.5,25.7,66,47,1.2,319,5.5,324,0
2024/09,23,2024/09/23,993.9,995.4,992.5,28.4,32.8,25.8,70,49,1.7,329,7.3,293,0
2024/09,24,2024/09/24,993.1,994.6,991.2,27.3,31.5,24.9,73,57,2.2,340,12.5,344,0
2024/09,25,2024/09/25,993.7,995.2,992.4,27.6,33,24.5,62,45,2.1,333,8.3,333,0
2024/09,26,2024/09/26,993.6,995.3,991.5,28.5,34.6,24.7,60,41,1.7,319,7.1,360,0
2024/09,27,2024/09/27,991.2,993.5,988.3,28.5,33.9,24.8,60,40,2,318,9.5,8,0
2024/09,28,2024/09/28,989.7,993.4,987.1,25.1,27.3,22.8,73,50,4.8,25,18.6,1,0
2024/09,29,2024/09/29,995.5,997.9,992.1,24.4,27.8,22,58,40,2.9,342,13.9,49,0
2024/09,30,2024/09/30,998.4,1000.1,996.6,24.2,28,21.1,52,27,2.3,334,8.6,1,0
2024/10,1,2024/10/01,999.4,1000.9,997.8,24.4,30,20.3,63,45,1.9,330,7.4,323,0
2024/10,2,2024/10/02,998.4,1000.4,996.2,23.8,29.3,20,62,45,2.4,332,10.3,1,0
2024/10,3,2024/10/03,995.6,997.9,993.1,23.3,28.8,19.9,62,39,2.5,324,9.5,4,0
2024/10,4,2024/10/04,995.7,997.8,994.1,23.5,29.1,19.4,62,43,2.1,326,10.5,349,0
2024/10,5,2024/10/05,998.6,1000.4,996.9,25.3,29.2,21.3,67,47,1.4,306,6.2,328,0
2024/10,6,2024/10/06,1000.6,1001.7,999.4,25.2,29.1,22.8,70,52,2.2,329,8.7,320,0
2024/10,7,2024/10/07,999.5,1001.3,997.6,25.3,30.1,21.8,60,44,2.4,337,9.4,14,0
2024/10,8,2024/10/08,997.8,999.8,995.7,25.2,29.5,22.3,56,43,2.4,333,10.1,35,0
2024/10,9,2024/10/09,996.7,998.4,994.4,24.6,28.3,21.9,62,47,2.4,348,9.8,8,0
2024/10,10,2024/10/10,996,997.8,994.1,24.7,28.2,22.4,60,42,2.9,1,13.5,68,0
2024/10,11,2024/10/11,996,997.5,994.1,24,28.2,21.6,58,45,2.4,9,12,16,0
2024/10,12,2024/10/12,996.4,998.2,994.1,23.5,28.1,20.5,53,40,2.4,349,10.1,10,0
2024/10,13,2024/10/13,996.7,998.2,994.7,23.8,28.4,20.6,61,46,2.3,330,9.2,6,0
2024/10,14,2024/10/14,998,999.7,996,24,28.3,20.7,67,48,2.4,333,10.1,3,0
2024/10,15,2024/10/15,999.5,1001.3,997.9,24.2,28.5,21.3,63,51,2.6,329,11.2,355,0
2024/10,16,2024/10/16,998.3,1000,996.2,24.2,28.5,21.5,68,49,2.2,30,9.4,360,0
2024/10,17,2024/10/17,997.7,1000.4,995.4,24,29.2,20.9,62,39,2.7,4,12.9,354,0
2024/10,18,2024/10/18,1001.6,1003.4,1000,22.2,26.1,19,54,38,2.7,326,10.9,342,0
2024/10,19,2024/10/19,1002.9,1004.5,1001.2,23.3,28.2,19,63,51,1.7,336,8.7,351,0
2024/10,20,2024/10/20,1003,1005,1001.2,24.2,28.4,20.8,64,49,1.1,311,5.6,310,0
2024/10,21,2024/10/21,1003.1,1005,1001.7,24.8,30.1,22.4,66,42,1.2,209,5.7,298,0
2024/10,22,2024/10/22,1001.8,1003.7,1000.1,24.5,28.6,21.1,72,50,1.3,307,5.8,311,0
2024/10,23,2024/10/23,1000.3,1002,998.4,23.6,28.1,20.3,70,52,1.9,335,8.5,354,0
2024/10,24,2024/10/24,1000.3,1001.9,998.2,25,29.6,21,70,50,1.6,332,8.2,13,0
2024/10,25,2024/10/25,1000.3,1002.2,999,25.7,30.5,21.2,71,45,1.3,335,6.4,341,0
2024/10,26,2024/10/26,1000.1,1001.6,998.7,26.9,30.5,22.9,69,52,1.2,316,5.9,331,0
2024/10,27,2024/10/27,1001.3,1002.6,999.8,26.8,30.5,25.1,78,56,1.3,209,5.7,360,0
2024/10,28,2024/10/28,1001.7,1003.2,1000.3,27.2,30.1,25.2,76,61,1.1,318,4.6,328,0
2024/10,29,2024/10/29,1000.4,1002.6,998.4,26,30.2,23.3,75,59,1.5,310,5.3,288,0
2024/10,30,2024/10/30,998.3,1000,997.2,24.3,28.1,21.7,77,61,1.9,326,9.6,360,0
2024/10,31,2024/10/31,999.5,1001.3,997.6,21,22.5,19.4,80,70,2.7,349,11.3,12,1
2024/11,1,2024/11/01,1000.8,1002.6,998.8,20.6,24.6,18.7,67,50,2.4,333,10.2,32,0
2024/11,2,2024/11/02,1000.8,1002.8,999.3,23.5,28,19.4,67,49,1.1,330,5.3,316,0
2024/11,3,2024/11/03,1000.5,1001.9,998.7,24.7,30.7,19.4,65,35,0.9,304,6,315,0
2024/11,4,2024/11/04,999.6,1002,997.2,24.3,28.1,21.4,71,55,2,331,9.4,2,0
2024/11,5,2024/11/05,1000.1,1002,998.4,22.5,27.1,19.8,69,53,2.1,330,6.9,6,0
2024/11,6,2024/11/06,1001,1002.8,999,22.1,27.7,19,63,46,2.1,325,7.5,10,0
2024/11,7,2024/11/07,1001,1002.6,999,21.8,28.1,17.6,64,47,1.6,334,6.1,341,0
2024/11,8,2024/11/08,1000.2,1001.7,998.5,23.5,28.4,19.6,69,40,1.1,184,6.2,183,0
2024/11,9,2024/11/09,1000.1,1001.7,998.5,24.4,28.7,20.3,67,45,1,332,5.6,17,0
2024/11,10,2024/11/10,1000,1001.3,998.1,26.7,32.3,22.3,62,41,1,6,5.9,230,0
2024/11,11,2024/11/11,1001.7,1003.4,999.7,22.7,26.6,19.9,70,49,2.4,356,8.7,4,0
2024/11,12,2024/11/12,1002.7,1003.8,1001.3,22.8,26.8,19.2,72,52,1.3,334,5.3,329,0
2024/11,13,2024/11/13,1001.5,1003.7,999.1,23,28.1,20.1,70,51,2,332,7.1,5,0
2024/11,14,2024/11/14,1001.6,1003.4,1000,24.2,29.3,19.1,63,44,1.1,325,5.1,360,0
2024/11,15,2024/11/15,1003.3,1005.3,1001.5,25,29.6,21.7,65,35,1.3,321,6.1,332,0
2024/11,16,2024/11/16,1003,1005.3,1000.9,24.2,30.1,21.3,73,46,1.1,173,6.7,300,0
2024/11,17,2024/11/17,1001.5,1002.6,999.7,20.3,24,16.9,85,64,1.8,337,7.3,13,15
2024/11,18,2024/11/18,1001.8,1003.5,1000.3,17.4,20,16.5,93,82,1.5,349,5.2,10,20
2024/11,19,2024/11/19,1002.2,1003.8,1000.4,20.1,25.9,16.3,80,57,1.9,329,7.3,351,0
2024/11,20,2024/11/20,1002.5,1004.7,1000.6,22.2,27.5,18.5,77,49,0.9,302,5.9,7,0
2024/11,21,2024/11/21,1000.2,1002.6,997.6,22.8,26.5,20.4,83,69,0.7,29,4.9,87,3
2024/11,22,2024/11/22,997.8,1000,995.9,25,29,22,82,65,1.1,205,5,215,0
2024/11,23,2024/11/23,999.4,1001.9,997.6,21.9,25.3,18.4,88,80,1.7,167,8.8,333,39
2024/11,24,2024/11/24,1002.6,1004.2,1000.3,19.9,22,18.2,79,71,1.5,324,6.8,360,0
2024/11,25,2024/11/25,1002,1004.2,999.5,23.3,29.7,20.1,79,54,0.9,2,5.6,350,0
2024/11,26,2024/11/26,1000.5,1003.7,998.4,19.8,24.4,14,86,75,1.9,342,10.6,360,7
2024/11,27,2024/11/27,1002.8,1004.7,1001.3,15.7,17.9,13.7,90,84,1.6,330,7.9,338,7
2024/11,28,2024/11/28,1001.3,1002.8,999.7,19.7,21.5,17.6,90,77,0.8,61,5.4,90,6
2024/11,29,2024/11/29,1000.8,1003.5,998.5,19.9,23.5,18,90,77,1.7,334,9.2,350,24
2024/11,30,2024/11/30,1000.2,1002.5,998.8,19.6,21.9,18.1,91,84,1,347,9,311,20
2024/12,1,2024/12/01,1000.4,1001.5,999.3,20.9,23,18.9,91,81,0.8,13,6.2,333,3
2024/12,2,2024/12/02,999.5,1001.3,997.5,19.7,22.2,17.4,88,77,2.1,347,10.6,17,2
2024/12,3,2024/12/03,1001.5,1002.8,1000.1,19.1,22.7,16.3,78,62,2.5,333,10.3,350,1
2024/12,4,2024/12/04,1001.3,1003.2,999.1,19.7,24.5,16.4,70,54,1.5,313,6.3,339,0
2024/12,5,2024/12/05,1002.4,1005,1000.1,17.4,20,15.7,89,77,2.2,326,13.2,17,29
2024/12,6,2024/12/06,1002.4,1004.7,1000.3,17.3,23.8,14.2,69,52,1.7,1,8.7,1,1
2024/12,7,2024/12/07,1002.9,1004.8,1000.6,19.3,23.2,15.8,80,56,1.5,339,6.7,14,1
2024/12,8,2024/12/08,1000.8,1002.8,999.1,18,20.4,16.3,90,82,1.4,331,7,355,6
2024/12,9,2024/12/09,1000.4,1001.9,998.8,16.1,18.4,14.4,87,76,2.2,320,8.6,11,6
2024/12,10,2024/12/10,1001.3,1003.1,999.8,17.3,22.5,14.3,73,56,1.5,333,5.5,2,0
2024/12,11,2024/12/11,1002.9,1004.7,1001.3,17.1,20.4,15.4,80,68,2.1,333,9.4,348,0
2024/12,12,2024/12/12,1004.6,1006.1,1002.8,18.7,24.4,14.7,74,53,1.5,342,5.4,30,0
2024/12,13,2024/12/13,1005.6,1007.5,1003.8,19.8,24.7,15.7,78,53,0.7,338,4.2,218,0
2024/12,14,2024/12/14,1004.7,1006.9,1003.2,21.1,28.6,17.1,74,39,1.2,333,8,307,0
2024/12,15,2024/12/15,1002.1,1004.1,1000.3,22.6,28.4,17.8,72,48,0.6,50,4.5,294,0
2024/12,16,2024/12/16,1001.8,1003.8,1000.6,21.6,29.3,18.8,81,45,1.5,330,7.6,360,0
2024/12,17,2024/12/17,1002.3,1003.9,1000.4,20.5,25.6,17.6,78,50,2,325,8.2,3,0
2024/12,18,2024/12/18,1004.8,1006.9,1002.8,16,19.7,12.2,81,70,2.6,14,11.6,360,2
2024/12,19,2024/12/19,1005.1,1006.6,1002.6,15.1,17.8,12.5,74,64,1.9,329,10,3,0
2024/12,20,2024/12/20,1005.3,1007.6,1003.7,19,24.8,17.8,72,40,1.4,328,5.8,15,0
2024/12,21,2024/12/21,1003.7,1005.1,1001.2,20.2,24.7,16.3,74,54,1.2,329,5.6,354,0
2024/12,22,2024/12/22,1004.4,1006.2,1001.8,18.9,22,15.7,75,62,2.5,338,9.5,1,0
2024/12,23,2024/12/23,1008.6,1011,1005.9,13.2,15.8,11.5,72,67,3.1,354,12.7,44,0
2024/12,24,2024/12/24,1007.5,1009.7,1005.3,15.5,21.7,11.1,65,49,1.3,341,7,20,0
2024/12,25,2024/12/25,1006.8,1009,1004.3,18.2,22.2,14.7,74,54,1.3,4,6.1,27,0
2024/12,26,2024/12/26,1004.7,1006.6,1002.4,20.1,26.2,16.5,76,46,1.3,323,6.2,1,0
2024/12,27,2024/12/27,1003.9,1006.2,1001,19.3,22.9,17.3,87,63,1.4,203,7.9,312,0
2024/12,28,2024/12/28,1003.4,1005.9,1001.2,20.1,24.1,17.1,71,48,2.2,13,8.5,91,0
2024/12,29,2024/12/29,1001.6,1004,999.3,20.4,27.3,16.8,80,50,1.6,324,8.6,326,3
2024/12,30,2024/12/30,1004.8,1007.3,1000.7,11.2,17.3,8.6,74,52,3.5,360,15.3,338,11
2024/12,31,2024/12/31,1006.5,1009,1005.1,10.2,13.5,8.3,66,52,2.1,339,7.8,23,0
2024/01,1,2024/01/01,1006.1,1008.1,1004.9,14.3,17.2,10.2,75,64,0.6,328,3.6,0,0
2024/01,2,2024/01/02,1006.4,1008.2,1004.7,17.3,21.2,14.9,83,66,1.8,343,8.9,355,0
2024/01,3,2024/01/03,1007.5,1008.8,1006,15.5,17.2,13.5,84,78,2.8,3,9.9,348,2
2024/01,4,2024/01/04,1005,1007.9,1002.5,15.9,20.3,13.1,84,65,2.3,340,8.6,336,0
2024/01,5,2024/01/05,1003.2,1005,1001,16.9,20.7,15.5,84,70,2.7,335,10.2,346,0
2024/01,6,2024/01/06,1003.5,1005.7,1001.2,17.6,21.3,15.4,85,69,2.4,331,9.5,345,0
2024/01,7,2024/01/07,1002.8,1005.1,1000.2,18.5,21.9,17.1,86,71,2.4,351,7.6,0,0
2024/01,8,2024/01/08,1002.9,1005,1000.7,17.1,18.8,15.7,87,79,2.5,337,8.3,0,0
2024/01,9,2024/01/09,1004.4,1005.7,1002.4,14.8,16.9,13.6,84,74,2.9,8,10.9,343,0
2024/01,10,2024/01/10,1005.1,1006.9,1003.7,15.6,19.2,13.5,75,63,2.4,3,9.4,353,0
2024/01,11,2024/01/11,1005.6,1007,1004.4,16.4,21,12.2,81,58,1.8,329,7.7,351,0
2024/01,12,2024/01/12,1003,1007,999.9,18.3,21.1,16.5,88,73,2.5,2,9.4,10,2
2024/01,13,2024/01/13,1000,1001.8,998,16.2,18.7,14.2,89,67,2.5,346,9.6,350,4
2024/01,14,2024/01/14,1003.9,1006.3,1000.5,14.4,18.7,11.3,64,46,2.7,3,11.7,7,0
2024/01,15,2024/01/15,1006.9,1008.5,1005.1,15.7,22.4,11.2,70,37,1.2,331,6.5,335,0
2024/01,16,2024/01/16,1007.6,1009.2,1005.1,16.3,20.6,11.9,77,57,1.8,324,8,0,0
2024/01,17,2024/01/17,1009.9,1011.4,1007.8,14.2,17.8,11.3,73,61,3,342,15.7,9,0
2024/01,18,2024/01/18,1010.8,1013.2,1008.7,13.3,17.7,10.7,59,45,2.6,335,8.4,350,0
2024/01,19,2024/01/19,1008.9,1011.2,1006.2,15.8,21.6,10.8,73,47,1.2,323,5.7,316,0
2024/01,20,2024/01/20,1008.3,1011,1005.9,17.2,21.2,13.7,81,51,1.4,342,6.6,0,0
2024/01,21,2024/01/21,1006.7,1008.7,1005.3,19.4,25.9,14.6,74,44,0.9,14,5.2,316,0
2024/01,22,2024/01/22,1005.6,1008.2,1003.5,19.2,24.7,16.7,81,57,2,341,8.6,351,0
2024/01,23,2024/01/23,1004.9,1007.5,1002.7,17.5,20.6,15.3,83,69,2.5,330,8.8,347,0
2024/01,24,2024/01/24,1003.8,1005.9,1002.5,17.4,21.7,15.1,79,61,2,345,8.3,14,0
2024/01,25,2024/01/25,1004,1005.3,1002.2,16.2,18.9,13.9,73,58,2.8,332,9.1,7,0
2024/01,26,2024/01/26,1004.7,1006.3,1003.1,15.2,17.3,12.9,82,74,2,326,7.3,17,0
2024/01,27,2024/01/27,1006.4,1008.1,1004.7,15.8,19.5,13.4,67,49,2.5,338,10.5,354,0
2024/01,28,2024/01/28,1007.3,1009.1,1006.2,16.7,23.1,11.7,65,46,1.2,325,5.2,291,0
2024/01,29,2024/01/29,1008.5,1010.1,1007,17.3,22.9,14.1,73,38,1.4,318,5.7,345,0
2024/01,30,2024/01/30,1009.1,1011.7,1007.8,17.5,22.9,13.6,66,42,1.3,321,7.3,5,0
2024/01,31,2024/01/31,1008.4,1010.3,1006.5,18.4,24.6,13.2,64,32,1,322,5.9,325,0
2024/02,1,2024/02/01,1007.1,1009.2,1005.7,20.8,26.2,15,58,37,1.3,318,7.1,351,0
2024/02,2,2024/02/02,1006.3,1008.7,1004.7,20.3,24.4,18.1,79,65,1.7,318,7.4,12,0
2024/02,3,2024/02/03,1006.1,1009.1,1003.2,17.7,24.4,15.6,98,79,1.4,337,7.9,7,3
2024/02,4,2024/02/04,1005.6,1006.9,1003.5,22.4,26.9,17,81,64,1,320,6,350,0
2024/02,5,2024/02/05,1005.1,1007.2,1003.2,22,26.5,17.6,75,50,1.7,8,9.1,334,0
2024/02,6,2024/02/06,1003,1004.6,1000.9,21.1,26,17.5,77,58,1.7,330,7.3,325,0
2024/02,7,2024/02/07,1001.9,1003.1,1000,18.7,23.6,16.6,88,64,2.5,334,9.8,15,0
2024/02,8,2024/02/08,1004.7,1007.6,1002.4,16.1,19.7,13.4,74,59,3.4,334,11.2,2,0
2024/02,9,2024/02/09,1007,1008.7,1005.3,14.9,19.7,12.9,82,67,2.9,329,11.1,338,0
2024/02,10,2024/02/10,1006,1007.6,1004.3,15.7,19.3,13.9,87,71,2.3,322,9.4,1,0
2024/02,11,2024/02/11,1005.9,1008.1,1004.1,16.8,20.3,15.3,87,72,2.6,320,8.8,353,0
2024/02,12,2024/02/12,1005.7,1007.8,1004.3,17.3,21.6,14.9,84,66,2.6,342,8.9,1,0
2024/02,13,2024/02/13,1005.1,1007,1002.9,17.4,22.1,14.3,77,57,2.8,338,8,13,0
2024/02,14,2024/02/14,1003.6,1005.4,1001.3,19.2,24.6,15.7,81,57,2.1,326,7.7,301,0
2024/02,15,2024/02/15,1003.5,1005.1,1001.9,19.6,23.9,15.2,77,63,2.4,327,9.6,11,0
2024/02,16,2024/02/16,1004.4,1006.2,1002.7,18.1,23,14.8,73,53,2.3,314,8.5,332,0
2024/02,17,2024/02/17,1002,1004,999.3,20.5,27.7,16,75,44,1.5,5,5.6,328,0
2024/02,18,2024/02/18,1000.6,1002.4,998.4,23.1,28.2,18.6,71,51,1.1,307,5.5,321,0
2024/02,19,2024/02/19,1002.2,1004.9,999.6,18.2,23.8,14,83,71,2.8,351,10.5,354,0
2024/02,20,2024/02/20,1005.5,1007,1003.5,16,19,13.8,77,65,2.9,349,9.1,5,0
2024/02,21,2024/02/21,1006,1008.2,1003.8,16.5,19.1,15,90,81,2.8,335,9.7,16,0
2024/02,22,2024/02/22,1007.3,1009.4,1005.6,16,18.8,14.5,86,72,3.3,339,13.7,26,0
2024/02,23,2024/02/23,1007.6,1010,1005.1,17.8,22.6,15.1,75,57,2.5,341,10.1,7,0
2024/02,24,2024/02/24,1006.9,1008.2,1005,18.2,23.7,15.4,81,62,1.2,331,5.8,210,0
2024/02,25,2024/02/25,1006.1,1008.2,1004.3,18.1,24.9,15.7,89,53,1.5,326,5.7,350,0
2024/02,26,2024/02/26,1003.4,1005.9,1001.6,21,27.1,16.4,75,41,0.7,19,4.1,314,0
2024/02,27,2024/02/27,1001.1,1002.9,999.4,21,26.5,17.4,80,57,2,327,7.8,17,0
2024/02,28,2024/02/28,1000.7,1001.8,998.8,19.7,24.2,16.8,83,64,1.7,212,6.4,0,0
2024/03,1,2024/03/01,1001.9,1004.3,999.9,22.5,30,17.3,75,46,1.3,226,8,350,0
2024/03,2,2024/03/02,1006.3,1008.7,1003.5,14.8,17.7,13.3,77,67,3.1,343,10.7,8,0
2024/03,3,2024/03/03,1007.8,1009.7,1006.3,12.7,14,11.4,78,73,2.5,6,7.8,12,0
2024/03,4,2024/03/04,1007.6,1009.2,1006.2,15.6,19.1,10.9,49,29,2.5,324,8.6,15,0
2024/03,5,2024/03/05,1008.2,1010.1,1006.8,18.8,24.8,13.1,60,41,0.9,329,5.3,328,0
2024/03,6,2024/03/06,1007.1,1009.4,1005.3,19,24.2,15.4,71,41,1.2,212,6.6,344,0
2024/03,7,2024/03/07,1005.7,1007.5,1003.5,19.5,25.3,15,61,18,1.2,321,7.4,0,0
2024/03,8,2024/03/08,1003.7,1005.9,1001.8,21.1,27.4,15.3,51,23,1.1,305,6.6,310,0
2024/03,9,2024/03/09,1002.2,1003.8,1000.3,21.8,26.9,17,65,45,0.9,293,6.8,311,0
